Name_ZhT;Name_Py;Province_Py;Province_ZhT;LAT;LONG;Name_Full;Level;Year;LocID;NameID;ID;FID;Provider;
德興;Dexing;Jiangxi;江西;28.8722910716805;117.572163065851;德興縣;縣;1931;DH033633-1;DH150162-1;1377;s311;ENP-China Project: https://www.enpchina.eu/;
德陽;Deyang;Sichuan;四川;31.1352168401476;104.389601;德陽縣;縣;1931;DH058100-1;DH232893-1;4;s1622;ENP-China Project: https://www.enpchina.eu/;
電白;Dianbai;Guangdong;廣東;21.4684832913546;111.353524008144;電白縣;縣;1931;D3326907-1;D3326908-1;2199;s1842;ENP-China Project: https://www.enpchina.eu/;
墊江;Dianjiang;Sichuan;四川;30.3642044014758;107.357647560098;墊江縣;縣;1931;DH015119-1;DH189912-1;392;s1461;ENP-China Project: https://www.enpchina.eu/;
迪化;Dihua;Xinjiang;新疆;43.8066314138939;87.5669430342476;迪化縣;縣;1931;T0257539-1;T0257514-2;733;s980;ENP-China Project: https://www.enpchina.eu/;
定安;Dingan;Guangdong;廣東;19.6924236177148;110.257090762253;定安縣;縣;1931;11703579;N0415347;2577;s940;ENP-China Project: https://www.enpchina.eu/;
定邊;Dingbian;Shaanxi;陝西;37.5792081916075;107.694949864342;定邊縣;縣;1931;D3291421;N0316372;142;s1818;ENP-China Project: https://www.enpchina.eu/;
定都;Dingdu;Hebei;河北;40.4392953262472;118.926175494016;定都縣;縣;1931;11703581;N0415349;1674;s298;ENP-China Project: https://www.enpchina.eu/;
定番;Dingfan;Guizhou;貴州;26.1457991209831;106.647628467729;定番縣;縣;1931;DH042285-1;DH042285-1;202;s1734;ENP-China Project: https://www.enpchina.eu/;
定海;Dinghai;Zhejiang;浙江;30.0551898203444;122.108715605762;定海縣;縣;1931;D3031369;N0316362;2621;s889;ENP-China Project: https://www.enpchina.eu/;
定南;Dingnan;Jiangxi;江西;24.5146637960418;114.75275214919;定南縣;縣;1931;DH034666-1;DH209459-1;1371;s354;ENP-China Project: https://www.enpchina.eu/;
定陶;Dingtao;Shandong;山東;35.099452817197;115.670830763202;定陶縣;縣;1931;11703583;N0415351;2341;s1157;ENP-China Project: https://www.enpchina.eu/;
定西;Dingxi;Gansu;甘肅;35.5910014138939;104.428069248782;定西縣;縣;1931;D2867284;N0316370;104;s1516;ENP-China Project: https://www.enpchina.eu/;
定縣;Dingxian;Hebei;河北;38.5142944944856;114.983445131889;定縣;縣;1931;11703580;N0415348;1653;s144;ENP-China Project: https://www.enpchina.eu/;
定襄;Dingxiang;Shanxi;山西;38.4672335942214;112.952755966745;定襄縣;縣;1931;DH049902-1;DH166431-1;132;s1801;ENP-China Project: https://www.enpchina.eu/;
定鄉;Dingxiang;Xikang;西康;28.8918765380749;99.6429619580477;定鄉縣;縣;1931;11703582;N0415350;273;s1248;ENP-China Project: https://www.enpchina.eu/;
鼎新;Dingxin;Gansu;甘肅;40.2940097925447;99.7709783122862;鼎新縣;縣;1931;11703948;N0415716;934;s720;ENP-China Project: https://www.enpchina.eu/;
定興;Dingxing;Hebei;河北;39.2811958322498;115.76258916775;定興縣;縣;1931;D3080293;N0316308;1025;s476;ENP-China Project: https://www.enpchina.eu/;
定遠;Dingyuan;Anhui;安徽;32.5353318365068;117.692326119532;定遠縣;縣;1931;D2868427;N0316375;1562;s238;ENP-China Project: https://www.enpchina.eu/;
東阿;Donga;Shandong;山東;36.1852563560889;116.282738926815;東阿縣;縣;1931;D2887032;N0275501;2249;s1739;ENP-China Project: https://www.enpchina.eu/;
東安;Dongan;Hunan;湖南;26.330415016232;111.153754120597;東安縣;縣;1931;11703693;N0415461;1784;s267;ENP-China Project: https://www.enpchina.eu/;
東豐;Dongfeng;Liaoning;遼寧;42.6812107427154;125.517966628642;東豐縣;縣;1931;D3066792;N0273372;1022;s685;ENP-China Project: https://www.enpchina.eu/;
東莞;Dongguan;Guangdong;廣東;23.036862620301;113.756323919799;東莞縣;縣;1931;D3322073;N0275243;2196;s1839;ENP-China Project: https://www.enpchina.eu/;
東光;Dongguang;Hebei;河北;37.884556;116.532822;東光縣;縣;1931;11703691;N0415459;1354;s344;ENP-China Project: https://www.enpchina.eu/;
東海;Donghai;Jiangsu;江蘇;34.5650018824291;119.190219378715;東海縣;縣;1931;D3325705;N0274858;2590;s952;ENP-China Project: https://www.enpchina.eu/;
東蘭;Donglan;Guangxi;廣西;24.5650749828301;107.356223795799;東蘭縣;縣;1931;D3132153;N0273477;148;s1829;ENP-China Project: https://www.enpchina.eu/;
東樂;Dongle;Gansu;甘肅;38.4259794445027;100.9085014057;東樂縣;縣;1931;11703696;N0415464;936;s730;ENP-China Project: https://www.enpchina.eu/;
東流;Dongliu;Anhui;安徽;30.213217;116.943895294839;東流縣;縣;1931;D2951028;N0274837;1340;s370;ENP-China Project: https://www.enpchina.eu/;
東明;Dongming;Hebei;河北;35.2946132252579;115.136036661232;東明縣;縣;1931;11703695;N0415463;1575;s194;ENP-China Project: https://www.enpchina.eu/;
東寧;Dongning;Jilin;吉林;44.0262113971566;131.217735507109;東寧縣;縣;1931;T0257527-1;T0257502-2;1848;s1921;ENP-China Project: https://www.enpchina.eu/;
東平;Dongping;Shandong;山東;35.93947084502;116.339124492322;東平縣;縣;1931;11703694;N0415462;2326;s1257;ENP-China Project: https://www.enpchina.eu/;
東山;Dongshan;Fujian;福建;23.7407749873145;117.505218755575;東山縣;縣;1931;D3197608;N0274111;2547;s1319;ENP-China Project: https://www.enpchina.eu/;
東勝;Dongsheng;Suiyuan;綏遠;39.866702129395;109.98942741569;東勝縣;縣;1931;11703692;N0415460;263;s1212;ENP-China Project: https://www.enpchina.eu/;
東台;Dongtai;Jiangsu;江蘇;32.8481862980891;120.301509466416;東台縣;縣;1931;D2943568;N0273653;2596;s854;ENP-China Project: https://www.enpchina.eu/;
東鄉;Dongxiang;Jiangxi;江西;28.2809743358537;116.536831952724;東鄉縣;縣;1931;D2977706;N0274342;1827;s1899;ENP-China Project: https://www.enpchina.eu/;
東陽;Dongyang;Zhejiang;浙江;29.2704802088714;120.219059112016;東陽縣;縣;1931;D3165804;N0275486;2443;s1473;ENP-China Project: https://www.enpchina.eu/;
都安;Du'anxian;Guangxi;廣西;24.0259905745362;108.134337676998;都安縣;縣;1931;11703871;N0415639;454;s1334;ENP-China Project: https://www.enpchina.eu/;
都昌;Duchang;Jiangxi;江西;29.2502957843829;116.203501281468;都昌縣;縣;1931;D3204368;N0396359;1064;s465;ENP-China Project: https://www.enpchina.eu/;
都江;Dujiang;Guizhou;貴州;25.9020712524258;108.168453878297;都江縣;縣;1931;DH046816-1;DH163345-1;164;s1768;ENP-China Project: https://www.enpchina.eu/;
都蘭;Dulan;Qinghai;青海;37.0305329054995;98.7708439470175;都蘭縣;縣;1931;D2867527;N0396322;604;s38;ENP-China Project: https://www.enpchina.eu/;
敦化;Dunhua;Jilin;吉林;43.3792920957348;128.223570150711;敦化縣;縣;1931;DH036445-1;DH036445-1;1351;s337;ENP-China Project: https://www.enpchina.eu/;
敦煌;Dunhuang;Gansu;甘肅;40.1484807069469;94.809973138939;敦煌縣;縣;1931;DH049562-1;DH224355-1;135;s1802;ENP-China Project: https://www.enpchina.eu/;
多倫;Duolun;Chahaer;察哈爾;42.1855761772257;116.417260548656;多倫縣;縣;1931;D3241873;N0306662-1;923;s772;ENP-China Project: https://www.enpchina.eu/;
獨山;Dushan;Guizhou;貴州;25.8336749435593;107.535373056441;獨山縣;縣;1931;DH045688-1;DH162217-1;172;s1780;ENP-China Project: https://www.enpchina.eu/;
都勻;Duyun;Guizhou;貴州;26.2507735241694;107.524786532271;都勻縣;縣;1931;DH054820-1;DH054820-1;66;s1565;ENP-China Project: https://www.enpchina.eu/;
峨邊;Ebian;Sichuan;四川;29.0480816093232;103.074190121645;峨邊縣;縣;1931;11703614;N0415382;701;s1005;ENP-China Project: https://www.enpchina.eu/;
鄂城;Echeng;Hubei;湖北;30.3797460394382;114.892109338151;鄂城縣;縣;1931;D3381462;N0396391;1761;s243;ENP-China Project: https://www.enpchina.eu/;
峨眉;Emei;Sichuan;四川;29.5850079194589;103.500325920689;峨眉縣;縣;1931;DH042892-1;DH159421-1;187;s1799;ENP-China Project: https://www.enpchina.eu/;
