ID_ROW;Street_Srce;Street_zhS;Street_PINYIN;Street_SUFFIX_Py;Street_Eng;FOREIGN_SETTLEMENT;Street_Eng_SUFFIX;Year_START;Year_END;Year_END_PRC;Street_New_ZhT;Street_New_ZhT_SUFFIX;Street_New_ZhS;Street_New_SUFFIX;Street_New_full;Street_New_PINYIN;Street_New_SUFFIX_Py;LOCALIZATION_INDICATOR;DISTRICT;PERIOD;Street_Eng_full;NOTES;Dating_qualifier;Source
1168;三官堂路;三官堂路;SANGUANTANG;LU;;;;1750;1967;;三河;路;三河;路;三河路;SANHE;LU;;虹口区;18世纪中叶-1967;;;;
368;三寶瀧路;三宝泷路;SANBAOLONG;LU;SAMARANG;International Settlement;ROAD;1908;1915;;騰越;路;腾越;路;腾越路;TENGYUE;LU;;杨浦区;1908-1915;SAMARANG ROAD;;;
1470;三層樓碼頭街;三层楼码头街;SANCENGLOU MATOU ;JIE;;;;;;;漕滄;街;漕沧;街;漕沧街;CAOCANG;JIE;;南市区;;;;;
1409;三民路;三民路;SANMIN ;LU;;;;1931;1958;;三門;路;三门;路;三门路;SANMEN;LU;;虹口、杨浦区;1931-1961;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
679;三泰弄;三泰弄;SANTAI;LONG;;;;1890;1964;2006;三泰;路;三泰;路;三泰路;SANTAI;LU;;闸北区;19世纪末-1964;;;;
840;三泰碼頭;三泰码头;SANTAI MATOU;MATOU;;;;;;;多稼;路;多稼;路;多稼路;DUOJIA;LU;;南市区;;;;;
1431;三泰碼頭街;三泰码头街;SANTAI MATOU;JIE;;;;;;;外馬;路;外马;路;外马路1076弄北;WAIMA;LU;1076 LONG BEI;南市区;;;;;
371;三泰路;三泰路;SANTAI;LU;SANTAI;International Settlement;ROAD;1893;1943;;新泰;路;新泰;路;新泰路;XINTAI;LU;;闸北区;1893-1943;SANTAI ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1081;三益弄;三益弄;SANYI;LU;;;;;;;三益;路;三益;路;三益路;SANYI;LU;;吴淞区;;;;;
496;三角路;三角路;SANJIAO;LU;;;;;;2006;南三角;街;南三角;街;南三角街;NANSANJIAO;JIE;;南市区;;;;;
1283;三陽路;三阳路;SANYANG;LU;;;;1928;1940;;中山;北路;中山;北路;中山北路;ZHONGSHAN;BEILU;(YUANMING;虹口、闸北区;1928-20世纪40年代;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1690;三馬路;三马路;SANMA ;LU;;;;1865;1949;;漢口;路;汉口;路;汉口路;HANKOU;LU;;黄浦区;1865-1949;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
751;上元路;上元路;SHANGYUAN;LU;;;;1900;1986;;塘後;路;塘后;路;塘后路;TANGHOU;LU;;吴淞区;1900-1986;;;;
1238;上官路;上官路;SHANGGUAN;LU;;;;;1936;;場中;路;场中;路;场中路;CHANGZHONG;LU;;闸北、宝山区;(待考)-1936;;;;
571;上川鐵路;上川铁路;SHANGCHUAN;TIELU;;;;1922;1981;;上川;路;上川;路;上川路;SHANGCHUAN;LU;;杨浦区;1922-1981;;;;
507;上麟街;上麟街;SHANGLIN;JIE;;;;1810;1887;;蕪湖;路;芜湖;路;芜湖路;WUHU;LU;;黄浦区;1810-1887;;;;
590;中唐家弄;中唐家弄;ZHONGTANGJIA;LONG;;;;;;2006;塘家;弄;塘家;弄;塘家弄(中段);TANGJIA;LONG;ZHONGDUAN;南市区;;;;;
1548;中堅路;中坚路;ZHONGJIAN;LU;;;;1940;1943;;政通;路;政通;路;政通路;ZHENGTONG;LU;;杨浦区;1940-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1454;中大夫坊街;中大夫坊街;ZHONGDAIFUFANG;JIE;;;;;;;大夫;坊;大夫;坊;大夫坊;DAIFU FANG;FANG;;南市区;;;;;
59;中央路;中央路;ZHONGYANG;LU;CENTRAL;International Settlement;ROAD;1921;1943;1953;沙市;一路;沙市;一路;沙市一路;SHASHI;YILU;;黄浦区;1921-1953;CENTRAL ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1336;中山北路;中山北路;ZHONGSHAN;BEILU;;;;1918;1943;;逸仙;路;逸仙;路;逸仙路;YIXIAN;LU;;吴淞、虹口区;1918-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
859;中山東路;中山东路;ZHONGSHAN;DONGLU;;;;;;2006;中山;東二路;中山;东二路;中山东二路;ZHONGSHAN;DONGERLU;;南市区;;;;;
626;中山路;中山路;ZHONGSHAN;LU;;;;1927;1930;;中興;路;中兴;路;中兴路;ZHONGXING;LU;;闸北区;1927-约1930;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1129;中山路;中山路;ZHONGSHAN;LU;;;;1928;1943;;中山;西路;中山;西路;中山西路;ZHONGSHAN;XILU;;长宁、徐汇区;1928-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1134;中山路;中山路;ZHONGSHAN;LU;;;;1928;1943;2006;中山;北路;中山;北路;中山北路;ZHONGSHAN;BEILU;;普陀、长宁;1928-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1574;中山路;中山路;ZHONGSHAN;LU;;;;1918;1943;;逸仙;路;逸仙;路;逸仙路;YIXIAN;LU;;杨浦区;1918-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1302;中心弄;中心弄;ZHONGXIN;LONG;;;;;;;瞿溪;路;瞿溪;路;瞿溪路(东段);QUXILU ;LU;DONGDUAN;卢湾区;;;;;
1147;中新街;中新街;ZHONGXIN;JIE;;;;;1980;;北興;路;北兴;路;北兴路;BEIXING;LU;;吴淞区;1980年11月前;;;;
555;中新路;中新路;ZHONGXIN;LU;;;;;1980;;北興;路;北兴;路;北兴路;BEIXING;LU;;吴淞区;1980年11月前;;;;
1176;中旺街;中旺街;ZHONGWANG;JIE;;;;1848;1865;;寧波;路;宁波;路;宁波路(中段);NINGBO;LU;ZHONGDUAN;黄浦区;1848-1865;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1682;中正中路;中正中路;ZHONGZHENG;ZHONGLU;;;;1945;1950;;延安;中路;延安;中路;延安中路;YAN'AN;ZHONGLU;;黄浦区;1945-1950;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1586;中正北一路;中正北一路;ZHONGZHENG BEIYI;BEIYILU;;;;1945;;;石門;一路;石门;一路;石门一路;SHIMEN;YILU;;静安区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1308;中正北二路;中正北二路;ZHONGZHENG;BEI'ERLU;;;;1945;;;石門;二路;石门;二路;石门二路;SHIMEN;ERLU;;静安区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
922;中正南一路;中正南一路;ZHONGZHENG;NANYILU;;;;1945;;;瑞金;一路;瑞金;一路;瑞金一路;RUIJIN YILU;YILU;;卢湾区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
639;中正南二路;中正南二路;ZHONGZHENG;NAN'ERLU;;;;1945;;;瑞金;二路;瑞金;二路;瑞金二路;RUIJIN ERLU;ERLU;;卢湾区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
569;中正東路;中正东路;ZHONGZHENG;DONGLU;;;;1945;1950;;延安;東路;延安;东路;延安东路;YAN'AN;DONGLU;;黄浦区;1945-1950;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1066;中正西路;中正西路;ZHONGZHENG;XILU;;;;1945;1950;;延安;西路;延安;西路;延安西路;YAN'AN;XILU;;长宁、静安区;1945-1950;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
530;中洞庭山弄;中洞庭山弄;ZHONGDONGTINGSHAN;LONG;;;;;;;洞庭山;弄;洞庭山;弄;洞庭山弄(东段);DONGTINGSHAN ;LONG;DONGDUAN;南市区;;;;;
532;中華興路;中华兴路;ZHONGHUAXING;LU;;;;1918;;;中華;新路;中华;新路;中华新路;ZHONGHUAN;XINLU;;闸北区;1918;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
842;中迪化路;中迪化路;ZHONGDIHUA;LU;;;;1943;1943;;烏魯木齊;中路;乌鲁木齐;中路;乌鲁木齐中路;WULUMUQI;ZHONGLU;;徐汇区;1943-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
711;中道橋南街;中道桥南街;ZHONGDAOQIAO;NANJIE;;;;;;;普育;東路;普育;东路;普育东路;PUYUDONG;LU;;南市区;;;;;
1173;丹天東路;丹天东路;DANTIAN;DONGLU;;;;1946;1951;;姚虹;東路;姚虹;东路;姚虹东路;YAOHONG;DONGLU;;卢湾区;1946-1951;;;;
1642;丹天路;丹天路;DANTIAN;LU;;;;1946;1951;;姚虹;西路;姚虹;西路;姚虹西路;YAOHONG;XILU;;长宁区;1946-1951;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
477;乃木通;乃木通;NAIMU;TONG;;;;1939;1940;;恆仁;路;恒仁;路;恒仁路;HENGREN;LU;;杨浦区;1939-1940;;;;
497;久大弄;久大弄;JIUDA;LONG;;;;;1984;;南江;路;南江;路;南江路;NANJIANG;LU;;南市区;-1984;;;;
720;久大碼頭;久大码头;JIUDA MATOU ;MATOU;;;;;;;古祥;弄;古祥;弄;古祥弄;GUXIANG;LONG;;南市区;;;;;
1698;乍鋪路;乍铺路;ZHAPU;LU;CHAPOO;International Settlement;ROAD;;;;乍鋪;路;乍铺路;路;乍铺路;ZHAPU;LU;;;;;;;
203;九江路;九江路;JIUJIANG;LU;KIU KIANG;International Settlement;ROAD;1865;1943;2006;九江;路;九江;路;九江路;JIUJIANG;LU;;黄浦区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1664;二馬路;二马路;ERMA;LU;;;;1865;1949;;九江;路;九江;路;九江路;JIUJIANG;LU;;黄浦区;1865-1949;;;;
554;五埭頭;五埭头;WUDAITOU ;;;;;;;;匯南;街;汇南;街;汇南街;HUINAN;JIE;;徐汇区;;;;;
1193;五星路;五星路;WUXING;LU;;;;1958;1980;;民星;路;民星;路;民星路;MINXING;LU;;杨浦区;1958-1980;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1394;五權路;五权路;WUQUAN;LU;;;;1929;1958;;民星;路;民星;路;民星路;MINXING;LU;;杨浦区;1929-1958;;;;
1197;五爪龍浜;五爪龙浜;WUZHUALONG;BANG;;;;;;;秀水浜;;秀水浜;;秀水浜;XIUSHUIBANG ;;;南市区;;;;;
1024;五福弄;五福弄;WUFU;LONG;;;;;;;學院;路;学院;路;学院路134弄;XUEYUAN;LU;134 LONG;南市区;;;;;
1696;五馬路;五马路;WUMA;LU;;;;1865;1949;;廣東;路;广东;路;广东路;GUANGDONG;LU;;黄浦区;1865-1949;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
18;亞德路;亚德路;YADE;LU;ARTHUR;International Settlement;ROAD;1910;1943;;旅順;路;旅顺;路;旅顺路;LVSHUN;LU;;虹口区;20世纪初-1943;ARTHUR ROAD;;;
362;亞爾培路;亚尔培路;YA'ERPEI;LU;ROI ALBERT;French Concession;AVENUE;1915;1943;;陝西;路;陕西;路;陕西南路;SHAANXI;NANLU;;卢湾区;1915-1943;;;;
63;交通路;交通路;JIAOTONG;LU;CHAOTUNG;International Settlement;ROAD;1918;1943;;平江;路;平江;路;平江路;PINGJIANG;LU;;徐汇区;1918-1927;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
318;亨利路;亨利路;HENGLI;LU;PAUL HENRY;French Concession;ROUTE;1932;1943;;新樂;路;新乐;路;新乐路;XINLE;LU;;徐汇区;1932-1943;ROUTE P.HENRY;;;
73;京州路;京州路;JINGZHOU;LU;CHIN CHOW;French Concession;RUE;1860;;;;;;;;;;;;;;;;
876;京江弄;京江弄;JINGJIANG;LONG;MISSION;French Concession;PASSAGE;;;;;;;;;;;;;;;;;
484;亭橋路;亭桥路;TINGQIAO;LU;;;;1907;;2006;亭橋;街;亭桥;街;亭桥街;TINGQIAO;JIE;;南市区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
187;仁記路;仁记路;RENJI;LU;JINKEE;International Settlement;ROAD;1899;1943;;滇池;路;滇池;路;滇池路;DIANCHI;LU;;黄浦区;1899-1943;JINKEE ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1291;仙台通;仙台通;XIANTAI;TONG;;;;1939;1940;;國濟;路;国济;路;国济路;GUOJI;LU;;杨浦区;1939-1940;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
347;伯頓路;伯顿路;BODUN;LU;PURDON;International Settlement;ROAD;1890;1943;;彭澤;路;彭泽;路;彭泽路;PENGZE;LU;;虹口区;19世纪末-1943;PURDON ROAD;;;
97;但里路;但里路;DANLI;LU;DELHI;International Settlement;ROAD;1908;1915;;廣德;路;广德;路;广德路;GUANGDE;LU;;杨浦区;1908-1915;DELHI ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1599;佈道路;布道路;BUDAO;LU;;;;1850;1865;;福州;路;福州;路;福州路;FUZHOU;LU;;黄浦区;约1850-1865;;;;
183;佑尼幹路;佑尼干路;YOUNIGAN;LU;JERNIGAN;International Settlement;ROAD;1925;1943;;仙霞;路;仙霞;路;仙霞路;XIANXIA;LU;;长宁区;1925-1943;JERNIGAN ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
911;何家弄;何家弄;HEJIA;LONG;;;;;;;河南;南路;河南;南路;河南南路（南段）;HENAN ;NANLU;NANDUAN;南市区;;;;;
1705;余姚路;余姚路;YUYAO;LU;;;;1943;;;;;;;;;;;;;;;;
1216;佛山路;佛山路;FOSHAN;LU;;;;1900;1906;;望亭;路;望亭;路;望亭路;WANGTING;LU;;黄浦区;1900-1906;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
943;佛閣街;佛阁街;FOGE;JIE;;;;;1964;;府谷;街;府谷;街;府谷街;FUGU;JIE;;南市区;-1964;;;;
654;佛陀街;佛陀街;FOTUO;JIE;;;;1902;;;南京;東路;南京;东路;南京东路353弄;NANJING;DONGLU;353 LONG;黄浦区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1275;侖永通;仑永通;LUNYONG;TONG;;;;1939;1940;;淞滬;路;淞沪;路;淞沪路;SONGHU;LU;;杨浦区;1939-1940;;;;
1570;侯家浜;侯家浜;HOUJIA;BANG ;;;;;;;侯家;路;侯家;路;侯家路;HOUJIA;LU;;南市区;;;;;
983;保安支路;保安支路;BAO'ANLU;ZHILU;;;;;;;瞿溪;路;瞿溪;路;瞿溪路319弄;QUXI;LU;319 LONG;南市区;;;;;
1493;保安路;保安路;BAO'AN;LU;;;;;1980;;保屯;路;保屯;路;保屯路;BAOTUN;LU;;南市区;-1980;;;;
871;俞家廟路;俞家庙路;YUJIAMIAO;LU;;;;1953;1964;;濰坊;西路;潍坊;西路;潍坊西路;WEIFANG;XILU;;黄浦区;1953-1964;;;;
1544;信大碼頭;信大码头;XINDA MATOU;MATOU;;;;;;;多稼;路;多稼;路;多稼路;DUOJIA;LU;;南市区;;;;;
975;信泰路;信泰路;XINTAI;LU;;;;;;;信泰碼頭;街;信泰码头;街;信泰码头街;XINTAI MATOU;JIE;;南市区;;;;;
932;倍耐爾司路;倍耐尔司路;BEINAI'ERSI;LU;;;;1912;;;海州;路;海州;路;海州路;HAIZHOU;LU;;杨浦区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
22;倍開爾路;倍开尔路;BEIKAI'ER;LU;BAIKAL;International Settlement;ROAD;1920;1943;;惠民;路;惠民;路;惠民路;HUIMIN;LU;;虹口区;20世纪20年代-1943;BAIKAL ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1699;倍開甭路;倍开甭路;HANBEIKAIBENG;LU;;;;;;;;;;;;;;;;;;;;
227;倫敦路;伦敦路;LUNDUN;LU;LONDON;International Settlement;ROAD;1910;1930;;黃山;路;黄山;路;黄山路;HUANGSHAN;LU;;虹口、闸北区;20世纪初-1930;LONDON ROAD;;;
1700;停信路;停信路;TINGXIN;LU;;;;;;;;;;;;;;;;;;;;
1616;傅宗路;傅宗路;FUZONG;LU;;;;1938;1943;;曹楊;路;曹杨;路;曹杨路;CAOYANG;LU;;普陀区;1938-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
674;儀鳳路;仪凤路;YIFENG;LU;;;;;;;復興;東路;复兴;东路;复兴东路（西段）;FUXING ;DONGLU;XIDUAN;南市区;;;;;
1658;元芳路;元芳路;YUANFANG;LU;;;;1910;1950;;商丘;路;商丘;路;商丘路;SHANGQIU;LU;;虹口区;20世纪初-20世纪50年代;;;;
65;兆豐路;兆丰路;ZHAOFENG;LU;CHAOUFOONG;International Settlement;ROAD;1890;1943;;高陽;路;高阳;路;高阳路;GAOYANG;LU;;虹口区;19世纪末-1943;CHAOUFOONG ROAD;;;
209;光州路;光州路;GUANGZHOU;LU;KWANGCHOW;International Settlement;ROAD;1915;1943;;廣州;路;广州;路;广州路;GUANGZHOU;LU;;杨浦区;1915-1943;KWANGCHOW ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
664;克明路;克明路;KEMING;LU;;;;1911;1952;;永明;路;永明;路;永明路;YONGMING;LU;;虹口区;1911-1952;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
92;克能海路;克能海路;KENENGHAI;LU;CUNNINGHAM;International Settlement;ROAD;1900;1943;;康樂;路;康乐;路;康乐路;KANGLE;LU;;闸北区;1900-1943;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1451;全家庵路;全家庵路;QUANJIA'AN;LU;;;;1930;1958;;臨平;北路;临平;北路;临平北路;LINPING;BEILU;;虹口区;20世纪30年代-1958;;;Named within the decade;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
314;八仙橋街;八仙桥街;BAXIANQIAO;JIE;PASIEJO;;;1889;1909;;桃源;路;桃源;路;桃源路（东段）;TAOYUAN ;LU;DONGDUAN;卢湾区;1889-1909;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
311;八里橋路;八里桥路;BALIQIAO;LU;PALIKAO;French Concession;RUE;1865;1943;;雲南;南路;云南;南路;云南南路;YUNNAN ;NANLU;;黄浦、南市区;1865-1943;PALIKAO;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1044;公園靶子場路;公园靶子场路;GONGYUANBAZICHANG;LU;;;;1920;1950;;甜愛;路;甜爱;路;甜爱路;TIAN'AI;LU;;虹口区;1920-20世纪50年代;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
493;公濟堂;公济堂;GONGJITANG ;;;;;;;;清流;街;清流;街;清流街;QINGLIU;JIE;;南市区;;;;;
492;公義碼頭直街;公义码头直街;GONGYI MATOU;ZHIJIE;;;;;;;公義碼頭;街;公义码头;街;公义码头街;GONGYI MATOU;JIE;;南市区;;;;;
86;公館馬路;公馆马路;GONGGUAN;MALU;CONSULAT;French Concession;RUE;1865;1907;;金陵;中路;金陵;中路;金陵中路;JINLING;ZHONGLU;;卢湾区;1865-1907;RUE.DU CONSULAT;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
848;六馬路;六马路;LIUMA;LU;;;;1883;1949;;北海;路;北海;路;北海路;BEIHAI;LU;;黄浦区;1883-1949;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1617;共存路;共存路;GONGCUN;LU;;;;1940;1943;;翔殷;路;翔殷;路;翔殷路;XIANGYIN;LU;;杨浦区;1940-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
903;共榮路;共荣路;GONGRONG;LU;;;;1940;1943;;翔殷;路;翔殷;路;翔殷路;XIANGYIN;LU;;杨浦区;1940-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
757;共青路;共青路;GONGQING;LU;;;;1968;1981;;永和;支路;永和;支路;永和支路;YOUHE ;ZHILU;;闸北区;1968-1981;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1287;兵監路;兵监路;BINGJIAN;LU;;;;1939;1940;;世界;路;世界;路;世界路;SHIJIE;LU;;杨浦区;1939-1940;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
